0.1,0,0,0,10
0,0,0,0,12
-0.1,0,0,0,32
0,0,0,0,34
0.1,0,0,0,44
0,0,0,0,46
0,0.1,0,0,56
0,0,0,0,58
0,-0.1,0,0,78
0,0,0,0,80
0,0.1,0,0,90
0,0,0,0,92
0,0,0.1,0,102
0,0,0,0,104
0,0,-0.1,0,124
0,0,0,0,126
0,0,0.1,0,136
0,0,0,0,138
0,0,0,0.1,148
0,0,0,0,150
0,0,0,-0.1,170
0,0,0,0,172
0,0,0,0.1,182
0,0,0,0,184
